product_id,avg_sentiment,review_count,pct_positive,pct_negative,avg_rating,sentiment_scaled
B0002CZVXM,0.6121445945945947,74,0.8918918918918919,0.10810810810810811,4.5,3.412451697449626
B0002CZVZK,0.81554,5,1.0,0.0,4.4,4.255366763365106
B0002CZW0Y,0.41606739130434783,46,0.7608695652173914,0.1956521739130435,4.217391304347826,2.5998648624299534
B0002CZZW4,0.77883125,16,1.0,0.0,4.625,4.103237670949026
B0002D0096,0.824025,8,1.0,0.0,4.75,4.290530460008288
B0002D01IG,0.9298,5,1.0,0.0,4.8,4.728885205138831
B0002D01K4,0.7785555555555556,18,1.0,0.0,4.888888888888889,4.102095132845236
B0002D01KO,0.5687222222222222,9,0.7777777777777778,0.1111111111111111,4.111111111111111,3.232499884882811
B0002D01PY,0.42704285714285717,7,0.8571428571428571,0.14285714285714285,4.428571428571429,2.6453495944585876
B0002D02IU,0.7342,6,0.8333333333333334,0.16666666666666666,4.833333333333333,3.9182760049730625
B0002D02RQ,0.7208461538461539,13,0.9230769230769231,0.07692307692307693,4.384615384615385,3.862934744492971
B0002D05FU,0.6609142857142858,7,1.0,0.0,4.857142857142857,3.614563968977562
B0002D070I,0.9355800000000001,5,1.0,0.0,4.4,4.752838789888107
B0002D0B4K,0.6363,9,0.7777777777777778,0.2222222222222222,4.777777777777778,3.512556983008703
B0002D0C1C,0.79692,5,1.0,0.0,4.4,4.178201409034396
B0002D0CA8,0.7455700000000001,10,1.0,0.0,4.7,3.9653957728968092
B0002D0CAI,0.5602272727272727,11,0.9090909090909091,0.09090909090909091,4.545454545454546,3.197294955355461
B0002D0CEO,0.7511537037037037,54,0.9814814814814815,0.018518518518518517,4.833333333333333,3.9885358628417062
B0002D0CGC,0.656768,25,0.96,0.04,4.52,3.597380853709076
B0002D0CGM,0.7733142857142857,7,1.0,0.0,4.857142857142857,4.080374163755846
B0002D0CGW,0.6494384615384615,13,0.9230769230769231,0.0,4.769230769230769,3.567005642513309
B0002D0CIK,0.6888384615384615,13,0.9230769230769231,0.07692307692307693,4.3076923076923075,3.7302878638145938
B0002D0CKI,0.7150045454545455,22,0.9090909090909091,0.045454545454545456,4.090909090909091,3.838725841088046
B0002D0CL2,0.7754615384615384,13,1.0,0.0,4.6923076923076925,4.089272848991042
B0002D0CLC,0.7206416666666667,12,0.9166666666666666,0.0,4.25,3.8620873048763644
B0002D0CLM,0.6119111111111111,9,1.0,0.0,3.6666666666666665,3.411484090804439
B0002D0CNA,0.48075,14,0.7857142857142857,0.14285714285714285,4.857142857142857,2.8679237463738083
B0002D0COE,0.4174,22,0.6818181818181818,0.18181818181818182,4.0,2.6053874844591793
B0002D0CQC,0.6251620689655172,29,0.8620689655172413,0.13793103448275862,4.551724137931035,3.4663989596581732
B0002D0DWK,0.5691454545454545,11,0.8181818181818182,0.09090909090909091,4.545454545454546,3.2342538522397617
B0002D0E8S,0.7102125,40,0.95,0.025,4.675,3.818866556154165
B0002D0HY4,0.8947666666666666,6,1.0,0.0,4.166666666666667,4.5836994059953025
B0002D0JZ6,0.8669555555555556,9,1.0,0.0,4.777777777777778,4.468444076069439
B0002D0KOG,0.7355909090909091,11,0.9090909090909091,0.0,4.818181818181818,3.9240402365972193
B0002D0L40,0.46717142857142857,7,0.8571428571428571,0.14285714285714285,4.571428571428571,2.8116511751820497
B0002D0LKY,0.5737428571428571,7,0.8571428571428571,0.14285714285714285,4.0,3.253306494582914
B0002D0LM2,0.8523400000000001,5,1.0,0.0,5.0,4.407874015748032
B0002D0MFI,0.7743800000000001,5,1.0,0.0,5.0,4.084790716949855
B0002D0N70,0.8738142857142857,7,1.0,0.0,4.714285714285714,4.496868154638564
B0002D0PB4,0.5655333333333333,6,0.8333333333333334,0.16666666666666666,4.333333333333333,3.219284431551319
B0002D0Q2W,0.7538266666666666,15,0.8666666666666667,0.06666666666666667,4.333333333333333,3.999613206243956
B0002DUPZK,0.6326,6,0.8333333333333334,0.16666666666666666,4.833333333333333,3.4972233733941156
B0002DUPZU,0.7555000000000001,6,1.0,0.0,4.5,4.006547865727311
B0002DUQ04,0.7260199999999999,5,1.0,0.0,4.6,3.884376295068379
B0002DURNK,0.89509,10,1.0,0.0,4.9,4.58503937007874
B0002DUS8E,0.62716,5,1.0,0.0,4.6,3.474678823041857
B0002DV6RQ,0.6238538461538461,13,0.8461538461538461,0.15384615384615385,4.384615384615385,3.4609773980681564
B0002DV7U2,0.44512,15,0.6666666666666666,0.13333333333333333,4.066666666666666,2.720265230004144
B0002DV7ZM,0.6147724137931035,29,0.8275862068965517,0.034482758620689655,4.793103448275862,3.423341955213856
B0002DVBJY,0.8419599999999999,5,1.0,0.0,5.0,4.364857024450891
B0002E1G5C,0.6288048951048951,143,0.8951048951048951,0.03496503496503497,4.580419580419581,3.481495628283859
B0002E1H9W,0.7095238095238096,21,0.9047619047619048,0.0,4.666666666666667,3.816012472125195
B0002E1I2I,0.691475,8,0.875,0.125,4.375,3.7412142561127224
B0002E1J3Q,0.6000363636363637,11,0.9090909090909091,0.09090909090909091,4.363636363636363,3.3622725388991452
B0002E1J5E,0.3853111111111111,9,0.6666666666666666,0.1111111111111111,4.222222222222222,2.472404107381314
B0002E1NNC,0.66566,5,1.0,0.0,4.8,3.6342312474098635
B0002E1NNM,0.7923,8,1.0,0.0,4.5,4.159055118110236
B0002E1NQ4,0.858025,8,1.0,0.0,4.875,4.431433899709905
B0002E1NQE,0.7249000000000001,5,0.8,0.2,4.8,3.879734769995856
B0002E1O2C,0.723415625,32,0.9375,0.03125,4.65625,3.873583195192706
B0002E1O2M,0.5901857142857143,14,0.7857142857142857,0.21428571428571427,4.285714285714286,3.321449292522645
B0002E1O2W,0.7000857142857143,7,1.0,0.0,4.142857142857143,3.776898940264046
B0002E1O3G,0.50061875,16,0.75,0.1875,4.4375,2.9502641939494407
B0002E1O5E,0.7826799999999999,15,0.9333333333333333,0.0,4.733333333333333,4.119187733112308
B0002E1O7M,0.8835000000000001,8,1.0,0.0,4.75,4.537007874015748
B0002E1O7W,0.84852,10,1.0,0.0,4.9,4.392043099875673
B0002E1O90,0.87902,5,1.0,0.0,5.0,4.518441773725653
B0002E1OVS,0.9473600000000001,5,1.0,0.0,4.4,4.801657687525902
B0002E2EOE,0.6448833333333334,6,0.8333333333333334,0.16666666666666666,4.333333333333333,3.548128194502003
B0002E2G24,0.5191800000000001,5,0.8,0.2,4.0,3.027186075424783
B0002E2G2O,0.50956,5,0.6,0.4,4.0,2.9873186904268545
B0002E2GMY,0.5806739130434783,23,0.8695652173913043,0.043478260869565216,4.304347826086956,3.2820303068523757
B0002E2KPC,0.6533235294117647,68,0.8823529411764706,0.058823529411764705,4.5,3.5831062138904466
B0002E2S36,0.5910428571428571,14,0.9285714285714286,0.07142857142857142,4.714285714285714,3.3250014800781478
B0002E2TTO,0.6724833333333334,6,1.0,0.0,4.333333333333333,3.662508633789198
B0002E2VXS,0.87026,5,1.0,0.0,4.8,4.482138416908413
B0002E2XCW,0.6999422222222222,45,0.9333333333333333,0.044444444444444446,4.866666666666666,3.7763042777547544
B0002E2Z8Y,0.6065333333333334,9,0.8888888888888888,0.1111111111111111,4.333333333333333,3.3891974029562095
B0002E37G8,0.6928,6,1.0,0.0,4.5,3.746705346042271
B0002E37MM,0.13017499999999999,4,0.25,0.25,3.0,1.4150642353916285
B0002E382Q,0.9302400000000001,5,1.0,0.0,4.6,4.730708661417323
B0002E3830,0.72535,6,1.0,0.0,4.833333333333333,3.881599668462495
B0002E38AS,0.5217666666666667,9,0.7777777777777778,0.2222222222222222,4.555555555555555,3.037905788092278
B0002E38B2,0.5039666666666667,12,0.75,0.25,4.833333333333333,2.964138693189667
B0002E3A8S,0.58648,5,0.8,0.2,4.2,3.3060920016576874
B0002E3B78,0.7051909090909091,11,0.9090909090909091,0.09090909090909091,4.090909090909091,3.7980559846287156
B0002E3CHC,0.7675545454545454,44,0.9318181818181818,0.045454545454545456,4.5227272727272725,4.0565045398033375
B0002E3DGC,0.6968142857142857,7,0.8571428571428571,0.14285714285714285,4.285714285714286,3.76334142442721
B0002E3DLM,0.8573999999999999,9,1.0,0.0,4.333333333333333,4.428843762950684
B0002E3DNK,0.41719999999999996,10,0.8,0.2,4.5,2.6045586406962284
B0002E3FCO,0.2996285714285714,7,0.7142857142857143,0.2857142857142857,3.5714285714285716,2.1173169143330766
B0002E3MRW,0.14223999999999998,5,0.6,0.4,3.4,1.4650642353916286
B0002E4Z8M,0.8483666666666667,6,1.0,0.0,5.0,4.391407652990744
B0002E51ZS,0.7235142857142857,7,0.8571428571428571,0.14285714285714285,4.428571428571429,3.873992066781126
B0002E5266,0.5879857142857142,7,0.8571428571428571,0.14285714285714285,4.428571428571429,3.3123320111301875
B0002E528E,0.6323833333333333,6,0.8333333333333334,0.0,4.833333333333333,3.496325459317585
B0002E52RU,0.8913,7,1.0,0.0,5.0,4.569332780770824
B0002E54FK,0.6087666666666667,6,1.0,0.0,4.333333333333333,3.3984528249758252
B0002E54ZU,0.8490285714285715,7,1.0,0.0,4.857142857142857,4.394150731158605
B0002E5518,0.7442666666666667,9,0.8888888888888888,0.1111111111111111,4.888888888888889,3.959994474374914
B0002F4MKC,0.6288428571428571,7,0.8571428571428571,0.14285714285714285,4.857142857142857,3.4816529512758274
B0002F4VBM,0.84531875,16,0.9375,0.0,4.5,4.378776419394944
B0002F519I,0.7693111111111111,9,1.0,0.0,4.555555555555555,4.063784132246627
B0002F52EW,0.7300166666666668,6,1.0,0.0,4.833333333333333,3.900939356264678
B0002F58TG,0.80921875,16,0.9375,0.0625,4.625,4.229170120182346
B0002F6RSM,0.8264,6,1.0,0.0,4.333333333333333,4.300372979693328
B0002F73YY,0.42812500000000003,8,0.75,0.25,4.375,2.64983423124741
B0002F741Q,0.45355,8,0.75,0.25,4.625,2.7552009946125153
B0002F75K6,0.88864,10,1.0,0.0,4.3,4.5583091587235804
B0002F77B8,0.952788888888889,9,1.0,0.0,4.777777777777778,4.824156191002441
B0002F7IIK,0.7270857142857143,21,0.9047619047619048,0.047619047619047616,4.809523809523809,3.8887928482623884
B0002F7IN0,0.7824833333333333,18,1.0,0.0,4.722222222222222,4.118372703412073
B0002F7K7Y,0.7235181034482758,116,0.9310344827586207,0.034482758620689655,4.620689655172414,3.8740078883061577
B0002FO9QY,0.69468,10,0.9,0.1,4.7,3.7544964774140075
B0002FOBJY,0.6188142857142858,7,1.0,0.0,4.714285714285714,3.4400923568764434
B0002GIRP2,0.8252615384615385,13,0.9230769230769231,0.07692307692307693,4.923076923076923,4.2956549459657625
B0002GIW3Y,0.90858,5,1.0,0.0,4.6,4.640944881889764
B0002GJ3E6,0.6509400000000001,5,1.0,0.0,4.4,3.5732283464566934
B0002GJ3ZA,0.5199333333333334,6,1.0,0.0,4.5,3.0303080535985636
B0002GJ6FC,0.5333,20,0.8,0.05,4.05,3.0857024450891006
B0002GJILE,0.8404125,8,1.0,0.0,4.75,4.35844384583506
B0002GL7ZO,0.7876000000000001,7,1.0,0.0,4.714285714285714,4.139577289680895
B0002GLCRC,0.6549567567567568,37,0.8648648648648649,0.13513513513513514,4.8108108108108105,3.5898746653823324
B0002GLDQM,0.5445925373134329,67,0.8208955223880597,0.08955223880597014,4.373134328358209,3.1325011906897346
B0002GMGYA,0.5701310344827586,58,0.8620689655172413,0.08620689655172414,4.362068965517241,3.2383383111593806
B0002GML4U,0.5442857142857143,7,0.8571428571428571,0.14285714285714285,4.857142857142857,3.131229648925463
B0002GOJZO,0.6508727272727273,11,0.8181818181818182,0.09090909090909091,4.636363636363637,3.5729495535546096
B0002GOK08,0.8303799999999999,5,1.0,0.0,4.8,4.316866970576045
B0002GTZR6,0.7216583333333334,12,0.9166666666666666,0.0,4.583333333333333,3.8663005940046973
B0002GW3Y8,0.7839307692307693,13,1.0,0.0,4.615384615384615,4.124371194491377
B0002GWFEQ,0.6179212121212121,33,0.9090909090909091,0.06060606060606061,4.787878787878788,3.436391264489068
B0002GWXKC,0.64262,5,1.0,0.0,4.6,3.5387484459179444
B0002GX5NG,0.5645454545454546,11,0.8181818181818182,0.09090909090909091,3.909090909090909,3.2151904456918965
B0002GX6V2,0.4501875,8,0.75,0.25,3.625,2.741266058847907
B0002GXF8Q,0.5260060606060606,33,0.8787878787878788,0.12121212121212122,4.575757575757576,3.055474764219066
B0002GXPRM,0.5422294117647058,17,0.8235294117647058,0.058823529411764705,4.352941176470588,3.122707881329075
B0002GXRF2,0.93072,5,1.0,0.0,4.8,4.732697886448404
B0002GXV2Q,0.6755625,16,0.9375,0.0,4.4375,3.675269374222959
B0002GXV3A,0.7620857142857143,7,1.0,0.0,4.0,4.033840506778757
B0002GXZK4,0.9112545454545454,22,1.0,0.0,4.590909090909091,4.652028783483404
B0002GYW4C,0.6837342857142857,35,0.9428571428571428,0.0,4.457142857142857,3.709135042330235
B0002GYYD6,0.6133125,8,0.75,0.125,4.25,3.417291753004559
B0002GYYDQ,0.7406833333333332,6,1.0,0.0,3.8333333333333335,3.9451443569553803
B0002GZ052,0.21507142857142855,7,0.5714285714285714,0.2857142857142857,4.571428571428571,1.7668936119827126
B0002GZBLU,0.7326666666666667,15,1.0,0.0,4.866666666666666,3.9119215361237742
B0002GZBNS,0.6819714285714286,7,1.0,0.0,4.428571428571429,3.701829376591084
B0002GZBO2,0.36550000000000005,5,0.6,0.2,3.8,2.390302527973477
B0002GZLZQ,0.6407818181818181,11,0.9090909090909091,0.09090909090909091,4.545454545454546,3.5311306182420976
B0002GZM00,0.6374323529411764,34,0.9411764705882353,0.058823529411764705,4.735294117647059,3.5172497013724673
B0002GZQ1U,0.6456000000000001,5,0.8,0.2,4.8,3.55109821798591
B0002GZTT4,0.5170125,8,0.875,0.125,4.5,3.0182034811438045
B0002H02IG,0.6181833333333333,18,0.8888888888888888,0.1111111111111111,4.444444444444445,3.4374775521480867
B0002H03YY,0.6953,6,1.0,0.0,4.666666666666667,3.7570658930791545
B0002H04NE,0.7558533333333333,15,0.9333333333333333,0.06666666666666667,4.4,4.008012156375189
B0002H0A3S,0.7199413043478261,92,0.9130434782608695,0.07608695652173914,4.6521739130434785,3.859184850177481
B0002H0FMO,0.5779333333333333,12,0.8333333333333334,0.16666666666666666,4.666666666666667,3.2706727448542616
B0002H0H4A,0.6444,7,0.8571428571428571,0.14285714285714285,4.0,3.5461251554082054
B0002H0JZC,0.6807875,8,0.875,0.125,4.375,3.6969229175300455
B0002H0KG0,0.95465,6,1.0,0.0,4.666666666666667,4.831869042685454
B0002H0LQO,0.77846,10,1.0,0.0,4.8,4.101699129714049
B0002H0N76,0.5826125,8,0.875,0.125,4.5,3.2900642353916285
B0002H0SKS,0.6403800000000001,5,0.8,0.2,3.2,3.529465395772897
B0002HLL8G,0.8666555555555555,9,1.0,0.0,4.777777777777778,4.4672008104250125
B0002IAJ56,0.5466500000000001,18,0.8888888888888888,0.05555555555555555,4.611111111111111,3.1410277662660593
B0002IHFVM,0.5080469387755102,49,0.7959183673469388,0.16326530612244897,4.204081632653061,2.98104823363245
B0002IHGZC,0.8825125,8,1.0,0.0,4.875,4.532915457936179
B0002IHP0S,0.7454153846153846,13,1.0,0.0,4.846153846153846,3.9647550129108353
B0002II6V0,0.4052071428571429,14,0.6428571428571429,0.14285714285714285,4.071428571428571,2.5548576164821504
B0002KYXTM,0.3777928571428571,14,0.7142857142857143,0.2857142857142857,3.2142857142857144,2.4412468178319813
B0002KZAKS,0.74785,24,0.9583333333333334,0.041666666666666664,4.75,3.974844591794447
B0002KZDN2,0.34982857142857143,7,0.7142857142857143,0.2857142857142857,4.714285714285714,2.325356698833698
B0002KZE7C,0.221032,25,0.56,0.32,4.52,1.79159552424368
B0002KZEAE,0.44454166666666667,12,0.75,0.16666666666666666,4.5,2.717868490122945
B0002KZEMC,0.5524181818181818,11,0.8181818181818182,0.09090909090909091,4.0,3.1649323738838864
B0002KZFYE,0.5817571428571429,7,1.0,0.0,4.857142857142857,3.2865194482268665
B0002KZHQA,0.6902499999999999,6,1.0,0.0,4.833333333333333,3.7361375880646497
B0002KZISM,0.39117500000000005,8,0.75,0.25,4.375,2.4967053460422712
B0002KZIV4,0.5704125,8,0.875,0.125,4.375,3.239504765851637
B0002KZIVY,0.57896,15,0.8666666666666667,0.13333333333333333,4.2,3.274927476170742
B0002KZQ34,0.9250375,8,1.0,0.0,4.625,4.7091483630335675
B0002M3OVI,0.5893608695652174,23,0.8260869565217391,0.13043478260869565,4.478260869565218,3.318030955512712
B0002M6B2M,0.6904411764705882,17,1.0,0.0,4.352941176470588,3.7369298651909997
B0002M6CVC,0.7963044444444445,45,1.0,0.0,4.777777777777778,4.175650412119538
B0002M6CW6,0.7173692307692308,26,0.9230769230769231,0.07692307692307693,4.653846153846154,3.8485256144601356
B0002M728Y,0.3647,9,0.6666666666666666,0.3333333333333333,4.555555555555555,2.3869871529216744
B0002M72JS,0.7334,6,1.0,0.0,4.5,3.9149606299212603
B0002MDTVS,0.46153333333333335,9,0.7777777777777778,0.2222222222222222,4.444444444444445,2.7882856748169638
B0002MJTZ8,0.48246,5,0.8,0.2,4.8,2.8750103605470367
B0002MSQVQ,0.7832,10,0.9,0.1,4.6,4.12134272689598
B0002OOMU8,0.4492311111111111,45,0.8,0.15555555555555556,4.4222222222222225,2.7373025740203527
B0002OOMW6,0.7745388888888889,18,0.9444444444444444,0.05555555555555555,4.555555555555555,4.085449187272643
B0002OP7VQ,0.95382,5,1.0,0.0,4.2,4.828429341069208
B0002OS9FC,0.8575333333333334,6,1.0,0.0,5.0,4.429396325459318
B0002PBS5Y,0.5192833333333333,6,0.8333333333333334,0.16666666666666666,4.333333333333333,3.0276143113689735
B0002PBS68,0.710442857142857,7,0.8571428571428571,0.0,4.857142857142857,3.819821206559706
B0002PBS6I,0.8383250000000001,12,1.0,0.0,4.916666666666667,4.349792789059262
B0002PBS6S,0.7325454545454545,11,1.0,0.0,4.636363636363637,3.9114192065704705
B0002T67J2,0.6173454545454545,11,0.9090909090909091,0.09090909090909091,4.7272727272727275,3.4340051991108766
B0002Y6BJI,0.6886333333333333,9,1.0,0.0,4.666666666666667,3.729437767647465
B0002Z2CZY,0.37992,10,0.7,0.2,4.1,2.450062163282221
B0002Z2D08,0.6185999999999999,7,0.8571428571428571,0.14285714285714285,3.2857142857142856,3.439204309987567
B0002Z2D0I,0.63608,10,0.9,0.1,3.9,3.5116452548694572
B0002ZO3LK,0.7394142857142858,7,0.8571428571428571,0.14285714285714285,3.857142857142857,3.9398851459357056
B0002ZO60I,0.11152857142857142,7,0.5714285714285714,0.42857142857142855,4.857142857142857,1.3377893552779585
B0002ZPK0S,0.1015142857142857,7,0.42857142857142855,0.2857142857142857,4.428571428571429,1.2962879640044993
B0002ZPK5I,0.06085000000000001,12,0.5,0.4166666666666667,4.583333333333333,1.1277662660588479
B00062GRXQ,0.6651833333333333,6,0.8333333333333334,0.0,4.333333333333333,3.6322558364414976
B00063678K,0.6150416666666667,24,0.8333333333333334,0.08333333333333333,4.791666666666667,3.4244577980384032
B00064TZYW,0.6340875,8,0.875,0.125,4.25,3.503387898881061
B0006GR4L6,0.78288,10,1.0,0.0,4.5,4.120016576875259
B0006H92QK,0.8313333333333334,12,1.0,0.0,4.75,4.320817792512778
B0006IQNCK,0.92824,5,1.0,0.0,4.6,4.7224202237878155
B0006M59M6,0.4482,6,0.8333333333333334,0.16666666666666666,3.8333333333333335,2.7330294239535844
B0006NDF6C,0.6984666666666667,9,0.8888888888888888,0.0,4.555555555555555,3.770189252659207
B0006NDF8A,0.5461225352112676,71,0.8591549295774648,0.056338028169014086,4.492957746478873,3.1388418367644744
B0006OHVK2,0.8041727272727273,11,1.0,0.0,4.636363636363637,4.208258297856308
B0006VMBHI,0.6919833333333333,6,0.8333333333333334,0.16666666666666666,4.166666666666667,3.743320900676889
B0006ZXFWO,0.37046250000000003,16,0.6875,0.3125,3.625,2.410868213841691
B0006ZXFZQ,0.6011200000000001,5,0.8,0.0,5.0,3.366763365105678
B0006ZXG00,0.5998833333333333,6,0.8333333333333334,0.16666666666666666,4.5,3.3616383478380993
B00074B67A,0.8309,5,1.0,0.0,4.6,4.319021964359718
B00074WFO8,0.73588,5,1.0,0.0,4.8,3.9252382925818483
B0007GGUGA,0.8382388888888889,18,0.9444444444444444,0.05555555555555555,4.722222222222222,4.349435925772436
B0007L8BQW,0.39192857142857146,7,0.5714285714285714,0.42857142857142855,2.857142857142857,2.4998283109348174
B0007NQH98,0.8600111111111111,9,1.0,0.0,4.888888888888889,4.439664778744762
B0007OGTGS,0.558725,8,0.875,0.125,4.875,3.1910692084542065
B0007ORM0K,0.6203571428571429,7,0.8571428571428571,0.14285714285714285,5.0,3.446486294476349
B0007SL86A,0.7386833333333334,6,0.8333333333333334,0.0,4.833333333333333,3.9368559193258736
B0007WPCKE,0.65772,5,1.0,0.0,5.0,3.601326150020721
B0007WQZGY,0.75978,5,1.0,0.0,4.6,4.0242851222544544
B0007XWUQ2,0.66474,5,0.8,0.0,5.0,3.63041856610029
B0007Y3XGW,0.56765,6,0.8333333333333334,0.16666666666666666,5.0,3.228056361375881
B0008G26JO,0.9079571428571428,7,1.0,0.0,4.714285714285714,4.638363625599431
B00095VIMU,0.2354375,8,0.625,0.375,4.625,1.8512950683796103
B000960KNW,0.4163764705882353,17,0.7058823529411765,0.23529411764705882,4.764705882352941,2.6011457546134906
B000978D58,0.6608333333333333,57,0.9122807017543859,0.05263157894736842,4.473684210526316,3.61422848459732
B0009DXEEM,0.7148230769230769,13,0.9230769230769231,0.07692307692307693,4.153846153846154,3.8379737957856483
B0009EQMZE,0.6541,6,1.0,0.0,3.1666666666666665,3.5863240779113137
B0009EQOES,0.7191333333333333,6,1.0,0.0,5.0,3.8558364414974444
B0009EU01G,0.7129833333333333,6,1.0,0.0,5.0,3.830349495786711
B0009FUUO2,0.09222,5,0.6,0.4,4.2,1.2577704102776626
B0009G1E0K,0.5589869565217391,69,0.8405797101449275,0.11594202898550725,4.492753623188406,3.192154813600245
B0009G1KEU,0.888525,12,1.0,0.0,4.833333333333333,4.5578325735598835
B0009H00WW,0.9393,7,1.0,0.0,4.857142857142857,4.768255283878989
B0009IEB0I,0.87346,5,1.0,0.0,5.0,4.495399917115623
B0009K9MUA,0.797823076923077,13,1.0,0.0,4.846153846153846,4.181943957410182
B0009RHAT8,0.70348,5,1.0,0.0,4.0,3.7909656029838374
B0009RLE5Y,0.7573375,8,1.0,0.0,4.625,4.01416286779942
B000A1HU1G,0.8001400000000001,5,1.0,0.0,4.8,4.1915457936179035
B000A2HDXA,0.37030909090909087,11,0.7272727272727273,0.2727272727272727,3.5454545454545454,2.410232453000791
B000A2HOB6,0.69815,10,0.9,0.1,3.9,3.768876916701202
B000A6ASSS,0.8207363636363637,22,1.0,0.0,4.7727272727272725,4.276901631315225
B000A6GTDG,0.71792,5,0.8,0.2,4.0,3.850808122668877
B000A6GY1I,0.68345,6,0.8333333333333334,0.0,4.666666666666667,3.7079569001243264
B000AAGM0M,0.67652,15,0.9333333333333333,0.06666666666666667,4.466666666666667,3.6792374637380854
B000AC6DVS,0.69925,8,1.0,0.0,4.25,3.7734355573974305
B000AKSUP2,0.9235000000000001,9,1.0,0.0,4.555555555555555,4.702776626605885
B000ARH3M6,0.808075,8,1.0,0.0,4.875,4.224430169912971
B000B6DHAS,0.7360333333333333,9,0.8888888888888888,0.1111111111111111,4.777777777777778,3.9258737394667773
B000B6DHB2,0.7472423076923077,26,0.9230769230769231,0.07692307692307693,4.423076923076923,3.9723261818993274
B000B6FBA2,0.6204928571428571,28,0.8928571428571429,0.07142857142857142,4.5,3.447048724172636
B000BBRZ3S,0.4897500000000001,6,0.8333333333333334,0.16666666666666666,4.0,2.9052217157065896
B000BKY8CU,0.7172363636363636,11,1.0,0.0,4.2727272727272725,3.8479749839882453
